文艺君考研,http://weibo.com/s1002297748
找研友吧,http://weibo.com/u/5372911673
考研资源库,http://weibo.com/kyqq
资料服务库,http://weibo.com/Dateservice
考试点,http://bbs.kaoshidian.com/resource
考研圈,http://www.zhuansoo.com/vbar/c/vc.html?id=19
考研论坛,http://bbs.kaoyan.com/
考研论坛-资料,http://download.kaoyan.com/
大家论坛,http://club.topsage.com/forum.php?gid=27
知识宝库,http://www.1zhao.org/
小木虫-考研,http://muchong.com/bbs/forumdisplay.php?fid=127
免费考研论坛,http://bbs.freekaoyan.com/forum.php
考研贴吧,http://tieba.baidu.com/f?kw=%E8%80%83%E7%A0%94&ie=utf-8
圆圆工作室度盘,http://pan.baidu.com/share/home?uk=1949525496&view=share#category/type=0
沪江英语,http://www.hjenglish.com/
51voa,http://www.51voa.com/
译文学习区,http://article.yeeyan.org/
可可英语,http://www.kekenet.com/
普特英语听力,http://www.putclub.com/
魔方英语,http://www.mofunenglish.com/
第一口语网,http://www.1speaking.com/
大耳朵英语,http://www.bigear.cn/
多邻国,http://www.duolingo.cn/
多国语言学习平台,http://lang-8.com/
七彩英语,http://www.qcenglish.com/
NPR,http://www.npr.org/
BBC,http://www.bbc.com/news
reuters,http://www.reuters.com/
百词斩,http://www.baicizhan.com/
英语学习大全,http://www.yywz123.com/
可可英语,http://www.kekenet.com/Article/videolis/tedspeech/
网易TED,http://open.163.com/ted/
优酷TED,http://edu.youku.com/ted
新浪TED,http://open.sina.com.cn/school/id_57/
腾讯TED,http://v.qq.com/vplus/ted
爱奇艺TED,http://list.iqiyi.com/www/12/---2127----------4-1----.html
A站TED,http://www.acfun.cn/a/aa5002167
TED演讲集,http://www.acfun.cn/a/aa5002167
VOA英语网,http://www.tingvoa.com/TED/
喜马拉雅TED,http://www.ximalaya.com/zhubo/1219164/
豆丁网,http://www.docin.com/
道客巴巴,http://www.doc88.com/
中国裁判文书网,http://wenshu.court.gov.cn/
智库文档,http://doc.mbalib.com/
大桔灯,http://www.dajudeng.com/
360doc,http://www.360doc.com/index.html
中国知网,http://www.cnki.net/
爱问共享,http://ishare.iask.sina.com.cn/
中华文本库,http://www.chinadmd.com/
IT168文库,http://wenku.it168.com/
第一范文网,http://www.diyifanwen.com/
龙轩导航,http://ilxdh.com/
GitNavi,http://www.gitnavi.com/
北邮人导航,http://byr.wiki/
五花八门导航,http://mwlmt.cc/d/
果壳任意门,http://gate.guokr.com/
千山导航,http://qianshan.co/
效率集,http://www.xiaolvji.com/
咪咕鱼导航,http://www.miguyu.com/
大数据导航,http://hao.199it.com/
好用好玩导航,http://www.haoyonghaowan.com/
炫 猿,http://oo1.win/
打假导航,http://www.dajiadaohang.com/
超链网,http://www.lian81.com/
微信百宝箱,http://wxbbx.jh1z.com/
人人影视大全,http://www.allyingshi.com/
影迷导航网,http://www.yingmi123.com/
电影导航.ORG,http://www.dydh.org/
设计师网址导航1,http://hao.uisdc.com/
设计师网址导航2,http://www.userinterface.com.cn/
ui设计导航,http://hao.xueui.cn/
设计导航,http://hao.shejidaren.com/
牛大拿设计师导航,http://www.niudana.com/
饭团导航,http://hao.psefan.com/
1纳米学习导航,http://www.1nami.com/
学术网站大全,http://kbs.cnki.net/
泡面吧,http://123.paomianba.com/
新东方教育导航,http://dh.xdf.cn/
英语学习大全,http://www.yywz123.com/
博客志,http://www.jetli.com.cn/
博客大全,http://www.tianyaseo.com/daohang/
boke112导航,http://boke112.com/
玩博客,http://blog.ws234.com/
龙轩导航,http://ilxdh.com/
传媒老跟班,http://www.cmzyk.com/
免费吧,http://www.mianfeib.com/
福利吧,http://fuliba.net/
无损音乐吧,http://ape8.cn/
一逗比,http://yidoubi.com/
Taguage,http://www.taguage.com/
书 问,http://www.bookask.com/
游戏直播导航,http://www.youhundao.com/
余 声,http://itwusun.com/
五花八门导航,http://mwlmt.cc/d/
zd423,http://www.zdfans.com/
音乐客,http://www.yinyueke.net/
去转盘网,http://www.quzhuanpan.com/
GIF发源地,http://www.gifjia.com
电影首发站,http://www.dysfz.cc/
浮空解析,http://ifkjx.com/
阁楼网源,http://www.igelou.com/
GitNavi,http://www.gitnavi.com/
咪咕鱼导航,http://www.miguyu.com/
微夏博客,http://www.vxia.net/
@龙轩导航,http://weibo.com/longxuandaohang
龙轩点滴记录,http://blog.ilxdh.com/
